PLNX	BTC/ETH	0.0274040100	0.0274909900	0.0273000100	0.0273600000	8886.8275388200	2016-04-04 06:00:00	2016-04-04 06:59:59
PLNX	BTC/ETH	0.0273610000	0.0274790000	0.0273000000	0.0273770000	5602.9798802000	2016-04-04 07:00:00	2016-04-04 07:59:59
PLNX	BTC/ETH	0.0273770100	0.0274400000	0.0273720000	0.0274090000	6904.1300478800	2016-04-04 08:00:00	2016-04-04 08:59:59
PLNX	BTC/ETH	0.0273760100	0.0275100000	0.0272360000	0.0273270400	18925.4043370300	2016-04-04 09:00:00	2016-04-04 09:59:59
PLNX	BTC/ETH	0.0273909500	0.0273909500	0.0265730000	0.0268680000	61821.0032078300	2016-04-04 10:00:00	2016-04-04 10:59:59
PLNX	BTC/ETH	0.0268680000	0.0268940000	0.0266210000	0.0268720000	14857.9340909600	2016-04-04 11:00:00	2016-04-04 11:59:59
PLNX	BTC/ETH	0.0268720000	0.0268870000	0.0263111100	0.0263700100	26792.8418019200	2016-04-04 12:00:00	2016-04-04 12:59:59
PLNX	BTC/ETH	0.0263700100	0.0267910000	0.0262500000	0.0266340000	37343.3873761600	2016-04-04 13:00:00	2016-04-04 13:59:59
PLNX	BTC/ETH	0.0266340000	0.0266520000	0.0263240100	0.0264900000	19285.5176994100	2016-04-04 14:00:00	2016-04-04 14:59:59
PLNX	BTC/ETH	0.0264900000	0.0266230100	0.0263000000	0.0265500000	16583.7572030900	2016-04-04 15:00:00	2016-04-04 15:59:59
PLNX	BTC/ETH	0.0265390000	0.0268105900	0.0265230000	0.0268105900	16528.4105458100	2016-04-04 16:00:00	2016-04-04 16:59:59
PLNX	BTC/ETH	0.0268105900	0.0269720000	0.0266800000	0.0267030000	20310.8620167200	2016-04-04 17:00:00	2016-04-04 17:59:59
PLNX	BTC/ETH	0.0267050000	0.0269537700	0.0267000000	0.0267500000	8947.0330396900	2016-04-04 18:00:00	2016-04-04 18:59:59
PLNX	BTC/ETH	0.0267500000	0.0267730000	0.0265700100	0.0265800000	9436.2041994000	2016-04-04 19:00:00	2016-04-04 19:59:59
PLNX	BTC/ETH	0.0265800000	0.0267288800	0.0264666000	0.0266689300	9292.7973337300	2016-04-04 20:00:00	2016-04-04 20:59:59
PLNX	BTC/ETH	0.0266689300	0.0267038100	0.0265123000	0.0265330000	4843.6031079800	2016-04-04 21:00:00	2016-04-04 21:59:59
